"","Entity","Year","CO2_emissions","Population.Population","renewable_energy.Renewables","Nuclear..TWh.growth...sub.method.","gdp_per_capita.GDP_per_capita"
"370","Croatia",2002,4987.53122703278,4396000,15.95,-780.027297543221,14892
"371","Croatia",2003,5303.61321196457,4389000,14.113,820.232399179768,15515
"372","Croatia",2004,5229.18786888911,4384000,18.92,2198.90510948905,16009
"373","Croatia",2005,5341.21548940885,4378000,17.575,-644.814984010964,16654
"374","Croatia",2006,5399.8862063416,4371000,16.636,-567.147105925417,17434
"375","Croatia",2007,5712.7371280198,4362000,11.702,-999.770747363595,19299
"376","Croatia",2008,5435.29985578018,4353000,14.431,468.182862393751,20406
"377","Croatia",2009,5033.14562446731,4341000,18.668,584.427551255471,19645
"378","Croatia",2010,4867.02671480471,4328000,22.724,1420.2865064695,18987
"379","Croatia",2011,4799.22008117874,4313000,14.652,-5498.95664270809,19813
"380","Croatia",2012,4449.68941419663,4296000,15.637,-1701.58286778398,20523
"381","Croatia",2013,4314.85980354459,4277000,25.134,4198.73743277999,20130
"382","Croatia",2014,4160.74444556961,4256000,26.817,325.657894736842,20466
"383","Croatia",2015,4214.67323128397,4233000,21.189,-2566.73753838885,20905
"384","Croatia",2016,4296.15837329797,4209000,22.58,1376.57400807793,21625
"385","Cyprus",1993,7038.18072566471,819000,0,1090.35409035409,19749
"386","Cyprus",1994,7178.39359780991,837000,0,50.1792114695341,20700
"387","Cyprus",1995,6876.37993932687,855000,0,1752.04678362573,21395
"388","Cyprus",1996,7136.50628554459,873000,0,428.407789232532,20674
"389","Cyprus",1997,7090.75122546127,891000,0,277.216610549944,21236
"390","Cyprus",1998,7273.21319400266,909000,0,1754.67546754675,21004
"391","Cyprus",1999,7428.82519141798,926000,0,1548.59611231102,22681
"392","Cyprus",2000,7558.15537389575,943000,0,1463.41463414634,25493
"393","Cyprus",2001,7294.06246265652,960000,0,363.541666666667,26042
"394","Cyprus",2002,7362.21467964891,977000,0,-433.981576253838,25488
"395","Cyprus",2003,7630.59521031994,994000,0,1913.48088531187,23684
"396","Cyprus",2004,7737.85271021302,1010000,0.007,-849.504950495049,23995
"397","Cyprus",2005,7784.98067710032,1028000,0.007,3661.47859922179,25073
"398","Cyprus",2006,7834.5284421088,1046000,0.012,-553.537284894838,25929
"399","Cyprus",2007,7998.8041868511,1064000,0.026,533.834586466166,26591
"400","Cyprus",2008,8018.80459453361,1082000,0.113,682.994454713494,29136
"401","Cyprus",2009,7675.13552378941,1098000,0.235,-755.009107468124,30050
"402","Cyprus",2010,7244.02063098476,1113000,0.559,-754.716981132076,29488
"403","Cyprus",2011,6888.04963166372,1125000,1.37,-94.2222222222222,27272
"404","Cyprus",2012,6358.36868981013,1135000,2.099,-1702.20264317181,27174
"405","Cyprus",2013,5715.30348892641,1144000,2.969,-2756.11888111888,25699
"406","Cyprus",2014,6007.98487989846,1152000,2.868,43.4027777777778,25331
"407","Cyprus",2015,5983.01510884914,1161000,3.476,928.509905254091,25903
"408","Cyprus",2016,6283.58751400114,1170000,3.375,2235.04273504273,26540
"409","Czechia",1993,13383.1548936848,10359000,0.924,-233.709817549957,17316
"410","Czechia",1994,12776.2146852789,10361000,1.056,-1089.47012836599,18255
"411","Czechia",1995,12705.732984347,10358000,1.379,1857.4049044217,18964
"412","Czechia",1996,13039.5715297283,10350000,1.252,1736.13526570048,19642
"413","Czechia",1997,12645.4907230622,10338000,1.266,-2119.75236989747,19284
"414","Czechia",1998,12139.2464975322,10323000,1.18,-1239.07778746488,18912
"415","Czechia",1999,11315.5816609492,10306000,1.467,-1738.11372016301,18963
"416","Czechia",2000,12349.0798357434,10289000,1.336,2500.53455146273,19759
"417","Czechia",2001,12360.2819185139,10271000,1.465,1415.14944990751,20890
"418","Czechia",2002,12084.3351958303,10252000,1.689,1243.46468981662,21020
"419","Czechia",2003,12440.2792860477,10239000,0.998,4263.89295829671,21666
"420","Czechia",2004,12511.9821237037,10239000,1.345,1537.94315851157,22396
"421","Czechia",2005,12251.0545381525,10258000,1.586,-1103.52895301228,23293
"422","Czechia",2006,12277.6323692954,10299000,1.782,1353.43237207496,24420
"423","Czechia",2007,12382.7843591057,10358000,1.73,-614.018150222051,26622
"424","Czechia",2008,11796.0498068383,10425000,1.931,-943.597122302158,25857
"425","Czechia",2009,10986.2368947848,10488000,2.5,-1762.29977116705,25821
"426","Czechia",2010,11147.3687554444,10537000,3.009,2335.67429059505,25608
"427","Czechia",2011,10883.4547637115,10567000,3.819,-751.395855020346,26725
"428","Czechia",2012,10481.5068297665,10581000,4.251,373.121633115962,26924
"429","Czechia",2013,10047.8489185818,10587000,4.951,-574.100311703032,27678
"430","Czechia",2014,9821.02935876548,10591000,4.91,-1283.63705032575,29148
"431","Czechia",2015,9884.58034602851,10601000,5.103,-1574.94575983398,30410
"432","Czechia",2016,10038.5289048684,10619000,5.136,-1383.18109049816,31089
"433","Denmark",1993,11676.3957247475,5191000,2.154,2689.84781352341,26217
"434","Denmark",1994,12411.0313898836,5211000,1.955,3198.42640568029,27803
"435","Denmark",1995,11768.4694353667,5233000,2.119,-795.528377603669,28518
"436","Denmark",1996,14240.1633391162,5255000,1.996,8907.51665080875,29093
"437","Denmark",1997,12397.0837234607,5278000,3.103,-4682.64494126563,30845
"438","Denmark",1998,11547.5236996761,5300000,4.315,-1271.88679245283,32466
"439","Denmark",1999,11014.8333357221,5322000,4.966,-1225.10334460729,33848
"440","Denmark",2000,10162.6115215649,5341000,6.581,-1202.77101666355,35923
"441","Denmark",2001,10426.9168420552,5358000,6.843,229.936543486376,35812
"442","Denmark",2002,10334.9553689409,5373000,7.92,322.166387493021,36443
"443","Denmark",2003,11252.1647945871,5387000,8.694,3978.65231111936,35631
"444","Denmark",2004,10192.3220972461,5403000,10.781,-1893.02239496576,37121
"445","Denmark",2005,9497.89293204376,5422000,11.447,-1450.94061232018,38005
"446","Denmark",2006,10914.3407938977,5444000,9.678,3994.3056576047,39921
"447","Denmark",2007,9989.75840748987,5470000,11.368,-1939.12248628885,40664
"448","Denmark",2008,9318.11020420416,5498000,11.504,-1797.56275009094,41520
"449","Denmark",2009,8837.68464977734,5526000,12.123,-2568.04198335143,40629
"450","Denmark",2010,8851.25856449091,5555000,14.173,3003.4203420342,42474
"451","Denmark",2011,7918.90658673379,5583000,17.035,-1753.17929428623,43575
"452","Denmark",2012,7099.59460132035,5611000,19.16,-2819.63999287115,43697
"453","Denmark",2013,7402.34395185584,5638000,19.62,2052.32351897836,44268
"454","Denmark",2014,6626.95057558233,5664000,22.746,-398.305084745763,44542
"455","Denmark",2015,6188.10882267803,5689000,24.696,-864.299525399894,44939
"456","Denmark",2016,6482.128810501,5711000,23.695,32.743827700928,45141
"457","Ecuador",1993,2197.55393738132,10961000,17.699,495.392756135389,4877
"458","Ecuador",1994,1207.93195671589,11208000,18.395,896.770164168451,4985
"459","Ecuador",1995,1981.48504742474,11455000,15.268,-799.214316892187,4976
"460","Ecuador",1996,2052.93390388326,11703000,16.503,1381.61155259335,4910
"461","Ecuador",1997,1523.30820840161,11951000,15.247,1071.20743034056,5025
"462","Ecuador",1998,1829.37722143281,12198000,15.102,44.843416953599,5028
"463","Ecuador",1999,1717.1693036268,12442000,18.301,-713.149011412956,4797
"464","Ecuador",2000,1621.5315962562,12681000,20.577,-392.476933995742,5028
"465","Ecuador",2001,1776.19007941989,12915000,18.726,-13.472706155633,5312
"466","Ecuador",2002,1883.37046402183,13143000,20.078,-25.0323366050369,5794
"467","Ecuador",2003,2000.58932790475,13370000,18.726,47.7935676888557,6021
"468","Ecuador",2004,2117.22894804953,13596000,17.804,646.145925272139,6593
"469","Ecuador",2005,2167.65949173284,13826000,15.73,392.95530160567,7369
"470","Ecuador",2006,2028.92101995029,14059000,15.394,534.888683405647,7794
"471","Ecuador",2007,2205.40125285287,14297000,18.55,796.530740714835,8033
"472","Ecuador",2008,2292.57963824811,14536000,21.545,975.165107319758,8790
"473","Ecuador",2009,2403.08766686046,14774000,17.949,-575.06430215243,8524
"474","Ecuador",2010,2390.52009899733,15011000,15.077,917.127439877423,9111
"475","Ecuador",2011,2351.64010263948,15244000,18.204,1013.05431645237,9985
"476","Ecuador",2012,2058.35221675784,15474000,18.82,761.406229804834,10342
"477","Ecuador",2013,2591.61817660301,15707000,16.452,167.122938817088,10875
"478","Ecuador",2014,2847.81874337437,15952000,16.333,635.030090270812,11046
"479","Ecuador",2015,2629.03176281841,16212000,18.607,196.706143597335,10914
"480","Ecuador",2016,2458.20904226116,16491000,22.434,346.552665090049,10536
"481","Egypt",1993,1541.01606819615,59881000,6.948,84.183630867888,4701
"482","Egypt",1994,1383.99396848273,61096000,7.245,156.475055650124,4802
"483","Egypt",1995,1522.25803030822,62334000,7.134,413.883273975679,4945
"484","Egypt",1996,1471.14091549139,63602000,6.947,380.852803370963,5116
"485","Egypt",1997,1656.78311319383,64892000,6.835,307.788325217284,5128
"486","Egypt",1998,1834.82263970338,66200000,6.75,312.280966767372,5131
"487","Egypt",1999,1843.96875220729,67516000,7.006,577.448308549085,5220
"488","Egypt",2000,2038.98771819842,68832000,7.005,498.24209669921,5269
"489","Egypt",2001,1771.73826930328,70153000,6.762,439.83863840463,5485
"490","Egypt",2002,1759.55025525624,71485000,6.442,108.834021123313,5527
"491","Egypt",2003,2011.12346317163,72826000,5.619,460.893087633538,5591
"492","Egypt",2004,2010.78160928681,74172000,5.379,405.193334411907,5736
"493","Egypt",2005,2185.28861735461,75524000,5.024,429.479370796038,6008
"494","Egypt",2006,2289.71457424886,76874000,4.842,459.205973411036,6337
"495","Egypt",2007,2376.33178984812,78232000,5.05,603.908886389201,7086
"496","Egypt",2008,2452.22555019713,79636000,5.073,678.085288060676,8191
"497","Egypt",2009,2498.42491681765,81135000,4.482,364.343378320084,8398
"498","Egypt",2010,2402.19102582422,82761000,4.114,525.911963364387,9578
"499","Egypt",2011,2525.49234755892,84529000,4.122,175.146990973512,10737
"500","Egypt",2012,2488.14180339165,86422000,3.935,547.858184258638,10736
"501","Egypt",2013,2369.0981793431,88405000,3.932,-83.637803291669,10803
"502","Egypt",2014,2463.34455513696,90425000,3.897,-32.612662427426,11092
"503","Egypt",2015,2372.31639406498,92443000,4.004,271.983817054834,11236
"504","Egypt",2016,2468.80495620236,94447000,3.906,561.764799305431,11430
"505","Estonia",1993,12811.621469829,1488000,0,-10940.8602150538,8258
"506","Estonia",1994,13657.2623981849,1457000,0,439.258750857927,8299
"507","Estonia",1995,12701.7558927321,1433000,0.028,-2921.14445219819,9238
"508","Estonia",1996,13344.8244290999,1418000,0.022,2252.4682651622,8468
"509","Estonia",1997,13106.3096961938,1410000,0.036,-475.886524822695,9075
"510","Estonia",1998,12025.0486369019,1406000,0.058,-2802.98719772404,10144
"511","Estonia",1999,11199.9348243806,1404000,0.084,-3389.60113960114,10749
"512","Estonia",2000,10979.1569200572,1399000,0.093,879.199428162974,11903
"513","Estonia",2001,11282.8593426796,1392000,0.089,1533.04597701149,12534
"514","Estonia",2002,11012.9598429796,1383000,0.169,-211.858279103398,13529
"515","Estonia",2003,12443.8073243585,1373000,0.203,3536.78077203205,14221
"516","Estonia",2004,12671.3926471993,1364000,0.259,2025.65982404692,15070
"517","Estonia",2005,12633.977760648,1356000,0.47,-616.519174041298,16870
"518","Estonia",2006,12182.9768354286,1349000,0.56,-693.106004447739,18829
"519","Estonia",2007,14930.6850735566,1344000,0.57,6131.69642857143,21139
"520","Estonia",2008,13336.4516464333,1340000,0.791,-2247.76119402985,20883
"521","Estonia",2009,10935.5484843521,1336000,2.408,-4850.29940119761,19387
"522","Estonia",2010,14275.9711205203,1332000,3.824,10173.4234234234,19917
"523","Estonia",2011,14380.910648835,1328000,4.165,1898.34337349398,21997
"524","Estonia",2012,13556.9805865915,1323000,5.118,1200.30234315949,23756
"525","Estonia",2013,14934.1223826556,1319000,4.071,1469.29492039424,24710
"526","Estonia",2014,14364.5591140832,1316000,4.659,-1200.60790273556,25424
"527","Estonia",2015,12084.416793326,1315000,5.512,-3441.82509505703,25790
"528","Estonia",2016,13270.6798069489,1317000,5.436,315.86940015186,26173
"529","Finland",1993,11110.5191922381,5072000,16.449,783.91167192429,21397
"530","Finland",1994,12108.3402983401,5097000,14.681,2440.45516970767,22629
"531","Finland",1995,11358.7515429718,5119000,16.499,-2628.83375659308,25012
"532","Finland",1996,12470.7823352715,5137000,14.281,2412.3029005256,24489
"533","Finland",1997,12174.493240159,5152000,15.816,2576.28105590062,27027
"534","Finland",1998,11497.5330719646,5164000,18.722,5271.4949651433,29634
"535","Finland",1999,11378.4334805792,5176000,16.559,-2370.36321483771,31092
"536","Finland",2000,10994.2649100569,5188000,18.144,1368.92829606785,32972
"537","Finland",2001,12026.1926800805,5200000,16.243,553.653846153846,33349
"538","Finland",2002,12480.2980957453,5213000,14.71,-603.491271820449,33569
"539","Finland",2003,13900.4822597628,5227000,13.09,4797.20681079013,33435
"540","Finland",2004,13155.4288284565,5242000,17.682,2552.84242655475,35055
"541","Finland",2005,10846.7194893172,5259000,17.579,-7821.44894466629,35871
"542","Finland",2006,12958.9590081973,5277000,15.702,3983.51335986356,36964
"543","Finland",2007,12601.0537029289,5298000,16.985,894.299735749339,39772
"544","Finland",2008,11019.4538112914,5319000,20.252,-1009.58826847152,40357
"545","Finland",2009,10468.5779817904,5342000,17.222,-7643.95357543991,37818
"546","Finland",2010,11945.0658847215,5366000,17.453,6216.73499813642,38074
"547","Finland",2011,10496.9718067375,5390000,18.786,-4591.28014842301,38432
"548","Finland",2012,9459.3067827595,5415000,22.666,-191.505078485688,38865
"549","Finland",2013,9515.89307873382,5439000,20.228,-784.519213090642,37913
"550","Finland",2014,8726.77258797944,5461000,22.241,-1603.00311298297,37943
"551","Finland",2015,8050.33997774671,5481000,25.632,1158.18281335523,37920
"552","Finland",2016,8592.43573473849,5498000,23.812,646.962531829756,38335
"553","France",1993,6898.15603303414,57370000,6.612,1233.41467666028,24563
"554","France",1994,6781.58298867325,57587000,8.136,-351.068817615087,25060
"555","France",1995,6878.057783417,57802000,7.43,1729.94014047957,25434
"556","France",1996,7120.56768111624,58012000,6.534,2489.41598290009,25692
"557","France",1997,6972.94671476192,58221000,6.459,-861.115405094382,27237
"558","France",1998,7279.39655489574,58444000,6.138,723.957976866744,28888
"559","France",1999,7182.49862913421,58704000,7.014,1669.35813573181,29973
"560","France",2000,7050.23804948692,59015000,6.401,1371.09209523003,31771
"561","France",2001,7084.73167052061,59384000,7.028,1128.33423144281,32740
"562","France",2002,6955.03915572453,59803000,5.852,-560.33978228517,33151
"563","France",2003,7014.43001107635,60252000,5.644,524.447321250747,31556
"564","France",2004,6980.62792163787,60698000,5.651,638.653662394148,32202
"565","France",2005,6986.84850905349,61120000,5.077,-571.924083769634,33428
"566","France",2006,6764.41995210911,61509000,5.655,-336.731210066819,34098
"567","France",2007,6555.32226996498,61869000,6.304,-1185.90893662416,35855
"568","France",2008,6418.30921591103,62209000,7.27,487.533958108955,35755
"569","France",2009,6110.44580093332,62543000,7.34,-4235.90169963065,35255
"570","France",2010,6199.64943656717,62880000,7.824,2357.42684478372,35871
"571","France",2011,5777.0140837794,63222000,6.826,-1942.21948056056,36691
"572","France",2012,5755.5349467386,63564000,8.576,-81.9646340695992,36773
"573","France",2013,5741.57087818058,63894000,9.718,754.170970670172,37926
"574","France",2014,5225.02534411958,64194000,9.715,-1692.57251456522,38134
"575","France",2015,5292.31984597415,64453000,9.403,49.5865204102214,38448
"576","France",2016,5303.32659887721,64668000,10.243,-1840.41566153275,38758
"577","Germany",1993,11892.6937886681,80429000,1.481,-378.358552263487,27199
"578","Germany",1994,11627.7801498035,80833000,1.628,-479.766926873925,28297
"579","Germany",1995,11579.423379433,81139000,1.768,418.306856135767,29211
"580","Germany",1996,11799.7927700505,81324000,1.573,1797.21853327431,29415
"581","Germany",1997,11446.7049617657,81399000,1.688,-311.281465374268,30586
"582","Germany",1998,11348.7672152136,81403000,1.883,-600.567546650615,31964
"583","Germany",1999,11012.5641024568,81390000,2.132,-304.263423024942,33145
"584","Germany",2000,11060.9975271112,81401000,2.802,627.154457561946,33975
"585","Germany",2001,11256.8139303683,81454000,2.753,881.294964028777,34560
"586","Germany",2002,11042.9545127433,81535000,3.279,-672.790826025633,34674
"587","Germany",2003,11044.7879489924,81614000,3.318,-57.5023892959541,34976
"588","Germany",2004,10869.5826916342,81646000,4.121,374.041594199348,35908
"589","Germany",2005,10620.203881018,81603000,4.782,-463.965785571609,37305
"590","Germany",2006,10777.6470778441,81472000,5.544,1725.59897879026,38784
"591","Germany",2007,10475.3869236148,81278000,7.022,-2457.19628927877,41047
"592","Germany",2008,10531.8063920203,81066000,7.137,802.062516961488,41333
"593","Germany",2009,9751.83577185846,80900000,7.705,-3437.33003708282,39480
"594","Germany",2010,10298.3864294637,80827000,8.044,2357.00941517067,41215
"595","Germany",2011,10014.6995434332,80856000,9.675,-2203.37389927773,43189
"596","Germany",2012,10054.4376317423,80973000,10.901,897.953638867277,43198
"597","Germany",2013,10244.2944068143,81174000,11.048,1412.57052750881,44560
"598","Germany",2014,9733.49521627315,81450000,12.221,-1691.87231430325,46038
"599","Germany",2015,9731.8589633601,81787000,13.671,1366.90427574064,46426
"600","Germany",2016,9753.20375239535,82194000,13.436,501.009806068569,46841
"601","Greece",1993,7995.96105885108,10534000,2.138,473.988988038732,17392
"602","Greece",1994,8115.73437794774,10645000,2.378,576.984499765148,18286
"603","Greece",1995,8090.97724179279,10746000,3.102,1272.93876791364,18923
"604","Greece",1996,8225.49404419545,10832000,3.715,1010.70901033973,19292
"605","Greece",1997,8601.155717517,10906000,3.232,706.675224646983,20877
"606","Greece",1998,8990.40758844071,10970000,2.942,1883.77392889699,21690
"607","Greece",1999,8881.17975739231,11028000,3.698,189.336235038085,22237
"608","Greece",2000,9292.75381335279,11082000,3.056,1606.02779281718,23138
"609","Greece",2001,9463.71225910986,11134000,2.127,20.3880007185199,24271
"610","Greece",2002,9391.11050871911,11182000,2.568,293.775710964049,25790
"611","Greece",2003,9723.07532282844,11219000,3.998,2296.46136019253,25577
"612","Greece",2004,9749.00053641959,11235000,3.983,54.2946150422786,26579
"613","Greece",2005,10149.2304723017,11225000,4.261,309.576837416481,25792
"614","Greece",2006,10054.9762941055,11185000,4.911,1461.95797943675,27650
"615","Greece",2007,10304.1936014441,11120000,2.864,-61.3309352517986,28325
"616","Greece",2008,10064.5406012921,11040000,3.694,-1083.96739130435,29288
"617","Greece",2009,9520.99041961504,10959000,5.402,-658.910484533261,28959
"618","Greece",2010,8940.3908704398,10888000,7.252,-1267.90962527553,27169
"619","Greece",2011,8729.49517702868,10829000,5.725,-1454.61261427648,24349
"620","Greece",2012,8479.52890586379,10781000,7.498,-1402.18903626751,23898
"621","Greece",2013,7608.47031575051,10741000,11.128,-758.216180988735,24807
"622","Greece",2014,7349.77004782194,10701000,9.972,-2359.40566302215,24437
"623","Greece",2015,7031.80534803157,10660000,12.008,803.189493433396,24545
"624","Greece",2016,6723.26227228015,10615000,12.17,-499.293452661328,24689
"625","Hong Kong",1993,5866.77470928718,5928000,0,2627.02429149798,31822
"626","Hong Kong",1994,5179.83953913879,6e+06,0,-2901.5,34468
"627","Hong Kong",1995,5139.12361760909,6084000,0,2069.03353057199,33797
"628","Hong Kong",1996,4673.38466112353,6186000,0,-14.54898157129,33254
"629","Hong Kong",1997,4840.87856162597,6300000,0,333.650793650794,35327
"630","Hong Kong",1998,6065.77035995981,6417000,0,551.81549010441,35319
"631","Hong Kong",1999,6524.07758859121,6522000,0,366.145354185833,35251
"632","Hong Kong",2000,6098.07347027196,6606000,0,1340.29669996972,38153
"633","Hong Kong",2001,5671.69351774172,6665000,0,7793.69842460615,40623
"634","Hong Kong",2002,5891.52587799926,6702000,0,-893.464637421665,43738
"635","Hong Kong",2003,6424.29186450729,6725000,0,1185.57620817844,44560
"636","Hong Kong",2004,6162.83290946033,6745000,0,4465.82653817643,51289
"637","Hong Kong",2005,6459.57567194194,6770000,0,-1689.21713441654,49910
"638","Hong Kong",2006,6161.97085815325,6802000,0.001,2302.85210232285,49244
"639","Hong Kong",2007,6370.23648254131,6840000,0.001,2669.88304093567,52209
"640","Hong Kong",2008,6217.77616697937,6882000,0.001,-3074.83289741354,45074
"641","Hong Kong",2009,6004.29733970891,6925000,0.001,3755.37906137184,42672
"642","Hong Kong",2010,5751.32461714589,6966000,0.076,1813.23571633649,44857
"643","Hong Kong",2011,6158.07003809591,7007000,0.063,1113.3152561724,44532
"644","Hong Kong",2012,6065.35877425144,7047000,0.074,-1777.91968213424,44716
"645","Hong Kong",2013,6249.90777787667,7089000,0.074,1196.9248130907,53707
"646","Hong Kong",2014,6375.70251588186,7135000,0.084,-1034.05746320953,45785
"647","Hong Kong",2015,5899.09702185048,7186000,0.08,1236.98858892291,46504
"648","Hong Kong",2016,5989.44218650159,7244000,0.077,1186.77526228603,47043
"649","Hungary",1993,6135.03114049205,10359000,0.201,-438.45931074428,11813
"650","Hungary",1994,5975.80138349749,10358000,0.2,427.881830469203,12506
"651","Hungary",1995,5954.8550696465,10349000,0.211,176.248912938448,12736
"652","Hungary",1996,6115.74503764825,10332000,0.243,553.03910181959,12493
"653","Hungary",1997,5992.91831104208,10308000,0.262,-842.355452076057,12838
"654","Hungary",1998,5968.60436418597,10280000,0.207,284.533073929961,13409
"655","Hungary",1999,6033.63615118711,10249000,0.236,102.058737437799,13919
"656","Hungary",2000,5729.3724391106,10221000,0.241,-886.703845024949,14757
"657","Hungary",2001,5903.66465816597,10193000,0.246,751.201805160404,15950
"658","Hungary",2002,5820.70069529087,10167000,0.229,-483.721845185404,16957
"659","Hungary",2003,6109.04377256977,10141000,0.321,-599.349176609802,17058
"660","Hungary",2004,5974.33092706751,10114000,0.881,584.041922088195,17035
"661","Hungary",2005,5999.40330064702,10086000,1.637,2682.92682926829,17676
"662","Hungary",2006,5951.69768880748,10056000,1.318,-688.643595863166,18268
"663","Hungary",2007,5841.23379121257,10024000,1.676,-45.2913008778931,18711
"664","Hungary",2008,5750.09821441233,9992000,2.116,-467.574059247398,19457
"665","Hungary",2009,5201.41902285201,9959000,2.817,-2178.93362787428,19799
"666","Hungary",2010,5252.14999122585,9927000,2.855,643.699002719855,20365
"667","Hungary",2011,5090.49563857036,9896000,2.563,-253.839935327405,20886
"668","Hungary",2012,4747.53295185386,9864000,2.683,-2003.44687753447,20945
"669","Hungary",2013,4451.87088486033,9834000,2.955,-1363.22961155176,21816
"670","Hungary",2014,4479.87646519098,9805000,3.311,139.418663946966,22766
"671","Hungary",2015,4773.68059656306,9778000,3.212,1300.67498465944,23539
"672","Hungary",2016,4863.15010622036,9753000,3.169,456.88506100687,24047
"673","Iceland",1993,9205.41431348867,263000,59.615,5034.22053231939,28361
"674","Iceland",1994,8912.86466343587,265000,59.611,1479.24528301887,29255
"675","Iceland",1995,9198.18096188878,268000,60.16,4697.76119402985,28908
"676","Iceland",1996,9333.84277691259,270000,58.376,6503.7037037037,29350
"677","Iceland",1997,9581.07464484977,273000,60.845,9003.663003663,32494
"678","Iceland",1998,9583.44953937306,275000,63.259,14552.7272727273,34274
"679","Iceland",1999,10220.3836414417,278000,66.128,18528.7769784173,36173
"680","Iceland",2000,10478.5241024759,280000,66.581,11571.4285714286,35630
"681","Iceland",2001,10115.4504166238,283000,68.461,4095.40636042403,36597
"682","Iceland",2002,10483.3024173192,285000,68.57,7522.80701754386,36670
"683","Iceland",2003,10345.5486213877,288000,68.49,871.527777777778,35177
"684","Iceland",2004,10657.1766908169,291000,67.693,3044.6735395189,36891
"685","Iceland",2005,10064.1594009006,295000,67.457,525.423728813559,36512
"686","Iceland",2006,10490.1366131833,3e+05,69.839,21903.3333333333,34555
"687","Iceland",2007,11455.5984540186,305000,73.328,35049.1803278689,36319
"688","Iceland",2008,12202.4260600515,311000,80.334,71983.922829582,39947
"689","Iceland",2009,11807.2552423011,316000,81.746,1933.54430379747,39098
"690","Iceland",2010,11315.4440348765,320000,82.334,981.25,36515
"691","Iceland",2011,10793.8371433003,323000,82.545,390.092879256966,36740
"692","Iceland",2012,10701.4688932955,326000,82.835,3481.59509202454,37721
"693","Iceland",2013,10647.6617954944,327000,82.367,8865.44342507645,38668
"694","Iceland",2014,10521.9337944347,329000,82.011,-1085.10638297872,39383
"695","Iceland",2015,10707.1972553636,330000,81.019,11509.0909090909,40572
"696","Iceland",2016,10511.9702345602,332000,79.078,-1894.57831325301,42980
"697","India",1993,779.481471367272,927404032,7.592,70.1053669777446,1428
"698","India",1994,808.206957912561,945601984,8.193,171.102644387007,1484
"699","India",1995,841.831681511605,963923008,7.261,210.613294127325,1565
"700","India",1996,894.603458930419,982364992,6.408,106.107201344569,1677
"701","India",1997,914.226538328528,1000899968,6.198,179.091823090157,1742
"702","India",1998,915.707582308227,1019484032,6.965,232.457785076912,1845
"703","India",1999,958.745163515693,1038057984,6.733,90.9168865850176,1935
"704","India",2000,974.504208868718,1056576000,6.024,168.442213338179,2003
"705","India",2001,963.386310354684,1075000064,5.653,13.9069759162359,2086
"706","India",2002,958.181075692547,1093316992,5.129,147.970809183216,2177
"707","India",2003,982.32161142078,1111522944,5.033,134.935586178957,2351
"708","India",2004,1014.09532138121,1129623040,6.817,349.971615309829,2502
"709","India",2005,1054.49210416704,1147609984,6.293,211.670343920605,2789
"710","India",2006,1104.38843916649,1165485952,7.06,246.016693301165,3060
"711","India",2007,1174.98560130231,1183208960,7.171,386.90714444894,3333
"712","India",2008,1289.2725603651,1200669952,6.611,234.839723881089,3754
"713","India",2009,1412.56787492875,1217725952,5.898,337.707346488416,3936
"714","India",2010,1377.34231472324,1234280960,5.937,260.561420310656,4353
"715","India",2011,1449.23520960561,1250288000,6.795,376.226117502527,4768
"716","India",2012,1563.49994390813,1265779968,6.111,252.696367525387,4974
"717","India",2013,1556.86729402099,1280841984,6.652,252.272336507046,5052
"718","India",2014,1697.59053945187,1295601024,6.652,410.419558297601,5312
"719","India",2015,1754.12486679558,1310151936,6.295,190.406923918784,5639
"720","India",2016,1790.65452537095,1324516992,6.292,287.643723939481,5961
"721","Indonesia",1993,1151.48643689997,190851008,3.604,205.107640825245,3755
"722","Indonesia",1994,1149.22479294109,193916992,3.237,268.362248523327,4018
"723","Indonesia",1995,1150.36086989198,196934000,3.33,285.796256613891,4308
"724","Indonesia",1996,1275.97578796239,199900992,3.318,301.254132845924,4572
"725","Indonesia",1997,1384.1238581001,202826000,2.352,360.836381923422,4562
"726","Indonesia",1998,1049.79935919591,205724992,3.802,-18.6316692140156,3624
"727","Indonesia",1999,1169.38793044858,208615008,3.655,445.653459409785,3582
"728","Indonesia",2000,1256.67029973128,211514000,3.494,458.158797999187,3472
"729","Indonesia",2001,1387.55978167943,214427008,3.897,357.478289302064,3506
"730","Indonesia",2002,1414.07941285541,217358000,3.39,235.638899879462,3521
"731","Indonesia",2003,1437.32059874505,220308992,2.978,444.416721765038,3496
"732","Indonesia",2004,1522.02971697378,223286000,3.155,-21.2239011850273,3758
"733","Indonesia",2005,1517.24782033877,226288992,3.247,163.781718555713,4067
"734","Indonesia",2006,1510.75496566166,229318000,2.99,77.6214688772796,4420
"735","Indonesia",2007,1621.80473956874,232374000,3.139,482.536772616558,4843
"736","Indonesia",2008,1773.31192852303,235470000,3.421,-69.9749437295621,5790
"737","Indonesia",2009,1873.67778105476,238620992,3.515,247.346218391381,6332
"738","Indonesia",2010,1770.52981782151,241834000,4.105,712.860888047173,7378
"739","Indonesia",2011,2072.78719931078,245116000,3.133,605.121656684998,8849
"740","Indonesia",2012,2118.65111702976,248452000,3.155,428.187335984415,9144
"741","Indonesia",2013,1632.97427212353,251804992,3.674,386.74372269792,9391
"742","Indonesia",2014,1437.87678283308,255128000,4.128,-505.205230315763,9720
