"","Entity","Year","Oil","Coal_consumption.Coal","Gas_consumption.Gas"
"1","Africa",1981,6.51210649721419,4.67113660326161,1.67869683020462
"2","Africa",1982,6.6462646303502,5.00806147439743,1.76226366396877
"3","Africa",1983,6.6805433760486,4.95233330135255,1.88356590260504
"4","Africa",1984,6.63265840125832,5.14944806748788,1.75430541880321
"5","Africa",1985,6.5928932378376,5.16526246375059,1.82972356151872
"6","Africa",1986,6.31450461267551,5.13759233626166,1.99844483309208
"7","Africa",1987,6.4497658260943,5.13753917177606,2.0057469810564
"8","Africa",1988,6.56478192126135,5.36916166124187,2.16202137277078
"9","Africa",1989,6.62213598488774,4.90330279216783,2.17973853480695
"10","Africa",1990,6.54703889314841,5.01327107358249,2.27670872933012
"11","Africa",1991,6.41930312213693,4.74477317568364,2.23356999484359
"12","Africa",1992,6.39773564795659,4.64985236297429,2.28223557540789
"13","Africa",1993,6.30748450731097,4.60178535735432,2.17859784797077
"14","Africa",1994,6.29080879401883,4.60223100814524,2.22259169234136
"15","Africa",1995,6.34903814169738,4.62655645761202,2.31499512713781
"16","Africa",1996,6.34689372221644,4.57514949651015,2.37038711122144
"17","Africa",1997,6.36007935185139,4.57713039570505,2.26618794122127
"18","Africa",1998,6.35617107750337,4.36372964833691,2.32719716732352
"19","Africa",1999,6.42581242548336,4.3912983788924,2.29243388151544
"20","Africa",2000,6.30630654575047,4.27602282450204,2.47176329311667
"21","Africa",2001,6.23452555321202,4.22686605399514,2.78443840119622
"22","Africa",2002,6.19570629866671,3.95016011069599,2.88095461316129
"23","Africa",2003,6.2084853269357,4.19624408606091,2.98700377085282
"24","Africa",2004,6.34692728481897,4.50397213007327,3.17328564374339
"25","Africa",2005,6.50455119647517,4.07891310540061,3.21178248245108
"26","Africa",2006,6.38846830635535,4.0352612266042,3.26959773733166
"27","Africa",2007,6.43895679272524,4.00059531422977,3.39454450943829
"28","Africa",2008,6.63113318109437,4.2993508409281,3.45478484201501
"29","Africa",2009,6.70052429884846,4.17349171963363,3.39643902580652
"30","Africa",2010,6.85816820114264,4.03242467214648,3.4263348764389
"31","Africa",2011,6.50260422015807,3.86406756923474,3.61915179260805
"32","Africa",2012,6.68160689544974,3.67152643854189,3.78662539058485
"33","Africa",2013,6.74335928361556,3.62433971762964,3.7386543966435
"34","Africa",2014,6.68145960424702,3.70004997058492,3.7452220188372
"35","Africa",2015,6.65943039577217,3.40540445490864,3.91104423314371
"36","Africa",2016,6.54978099755573,3.52313111260067,3.91810277931302
"37","Africa",2017,6.42241542615959,3.42155781895009,4.05328799484593
"38","Africa",2018,6.32801401314694,3.45268991723028,4.19874529934838
"39","Algeria",1981,12.9521318603713,0.0950393462469734,25.833686440678
"40","Algeria",1982,13.3019265633403,1.70927394514252,28.4105265731189
"41","Algeria",1983,14.4826422140082,1.47813761728746,30.1475689508104
"42","Algeria",1984,15.54894426576,1.58899871347179,25.6802288182319
"43","Algeria",1985,15.4954391494294,1.60887196861626,24.6837999286733
"44","Algeria",1986,15.2747171240585,1.60389490087438,26.2477274694832
"45","Algeria",1987,15.0063887440061,1.86322638176159,26.0887944813662
"46","Algeria",1988,14.6062821666735,1.70431861882748,28.5926645665426
"47","Algeria",1989,14.9036875647256,1.40249294989246,26.1952122998486
"48","Algeria",1990,15.6264535502155,1.07112123917854,27.2664117395862
"49","Algeria",1991,15.0856071969697,1.07841818181818,26.27625
"50","Algeria",1992,14.8236480686695,1.25164066893592,26.4990195352967
"51","Algeria",1993,14.4274698219713,0.996857142857143,23.2579787234043
"52","Algeria",1994,13.5316943715886,0.920045367548026,24.009622882257
"53","Algeria",1995,12.911614785451,0.902641351971625,25.3145733361152
"54","Algeria",1996,12.1068641768605,0.417735802637873,25.5500239185403
"55","Algeria",1997,11.8184550986787,0.720721379820462,23.4859967051071
"56","Algeria",1998,12.0018379425695,0.759900109296857,23.9278143940648
"57","Algeria",1999,11.626360741926,0.802550893119551,24.1123175391046
"58","Algeria",2000,11.9604705560209,0.654145351459313,22.1521350106308
"59","Algeria",2001,12.2215185679766,0.745455932850057,22.5855160244182
"60","Algeria",2002,13.3803179092764,0.966032961858421,22.019147700518
"61","Algeria",2003,13.743702733697,0.786387552690305,22.9777484192909
"62","Algeria",2004,14.1774314511195,0.925931848770341,23.3340595558546
"63","Algeria",2005,14.5752092199095,0.750213936651584,24.2779954751131
"64","Algeria",2006,14.9652089622782,1.09769555007283,24.4520376921019
"65","Algeria",2007,16.4780047212295,0.927622442707876,24.635014262525
"66","Algeria",2008,17.6124277165357,0.912558693962166,25.2958668048717
"67","Algeria",2009,18.3529729439067,0.575871625063678,26.7058201732043
"68","Algeria",2010,18.0163959752064,0.36076048586597,25.3434166272897
"69","Algeria",2011,18.8761777092823,0.314058536319249,26.3138116799869
"70","Algeria",2012,19.6828312647122,0.327023753477424,28.7681013267708
"71","Algeria",2013,20.1592812270582,0.173443733613005,30.3192042475092
"72","Algeria",2014,20.5253969273456,0.192538588017675,33.3805801048196
"73","Algeria",2015,21.3988758507853,0.140164216673379,34.3639246878776
"74","Algeria",2016,20.3691090601958,0.0505914034179182,34.2646297255308
"75","Algeria",2017,19.5984521467056,0.18410630843944,34.3243373843292
"76","Algeria",2018,19.6380040825992,0.495737425404945,37.0066069906223
"77","Argentina",1981,33.9476116306151,1.34153223278177,14.8865697448746
"78","Argentina",1982,32.0456922729641,1.3334910275888,16.6447959715228
"79","Argentina",1983,32.1022646777391,1.19089151838711,17.6114824687308
"80","Argentina",1984,29.7795990516864,0.86985255058893,18.4486229276659
"81","Argentina",1985,26.5095732724384,1.26286009869685,18.5501092136616
"82","Argentina",1986,29.9713212808235,1.42003510176348,19.729404866608
"83","Argentina",1987,31.4911098640328,1.55152712962678,19.4337833504361
"84","Argentina",1988,30.9231536202596,1.56558333695855,22.353159240898
"85","Argentina",1989,27.6360203745179,1.66884302101252,23.1309070548712
"86","Argentina",1990,25.7639756583586,1.35375320744078,21.7772739814219
"87","Argentina",1991,26.173959551377,1.17471643393891,21.8660358535627
"88","Argentina",1992,27.2766287989502,1.30649256154578,23.3267738375734
"89","Argentina",1993,26.6664377391816,0.855223844333235,24.3122137179865
"90","Argentina",1994,25.4530152602971,0.739307187291602,24.6778623957213
"91","Argentina",1995,25.0041423567245,0.766364669003718,27.1310411163432
"92","Argentina",1996,25.6802773931794,0.793296774645299,30.762631220564
"93","Argentina",1997,25.4150289424236,0.618665912988804,28.0221387104916
"94","Argentina",1998,25.6842327038793,0.82230190782261,29.6191415023709
"95","Argentina",1999,23.6497615104067,0.975887524297828,31.0670907944169
"96","Argentina",2000,23.6260473814109,0.733517677628882,31.5337826476092
"97","Argentina",2001,22.5134533479987,0.594609620361466,29.2000456057517
"98","Argentina",2002,20.5282224138846,0.438157936678114,28.1235788970861
"99","Argentina",2003,20.9020692081495,0.528720664745568,31.7854914933837
"100","Argentina",2004,21.7585530499844,0.890349940555492,34.4260755481658
"101","Argentina",2005,22.8892760104646,1.01462787182151,36.3665441081943
"102","Argentina",2006,23.819204350715,0.90928363650873,37.2465767370832
"103","Argentina",2007,26.195242915063,1.30272401868831,38.7470819473843
"104","Argentina",2008,26.6726185642056,1.57329958676548,38.7922679640719
"105","Argentina",2009,25.8616261402033,0.855553615291678,37.2027788894346
"106","Argentina",2010,28.7230171518437,1.18592253959151,37.0487821817393
"107","Argentina",2011,28.4683368875068,1.27364769970594,38.1953628463381
"108","Argentina",2012,29.2906461510176,1.17851874245038,39.3704115935924
"109","Argentina",2013,31.0712378505339,1.27456369812338,39.2690492643459
"110","Argentina",2014,30.1482561452507,1.34176508664097,38.9694461815631
"111","Argentina",2015,30.6963458828288,1.32166837840331,38.9899583877648
"112","Argentina",2016,29.7357732401705,1.00852966959364,39.890604090585
"113","Argentina",2017,28.6687944683825,1.02626573153861,39.5748691966272
"114","Argentina",2018,27.1301823625885,1.11252973565429,39.5246416562514
"115","Australia",1981,86.325774767262,81.1599106719902,29.2210734611085
"116","Australia",1982,85.5542086947526,80.9166165965685,28.114761142159
"117","Australia",1983,82.880246929642,79.7367555116815,30.1065714939388
"118","Australia",1984,85.5396533705362,83.073980418855,29.2512578333469
"119","Australia",1985,80.4559630910757,84.6080183861083,30.7858429559053
"120","Australia",1986,81.028972664755,85.371906018344,33.0936934607998
"121","Australia",1987,81.2196162370883,87.5054069084842,33.2336728091966
"122","Australia",1988,83.682198183078,90.5391441769998,33.4777670663829
"123","Australia",1989,85.3313690019475,93.4695464879741,35.9430602728202
"124","Australia",1990,85.3127147055126,94.3134249159837,35.6072235019085
"125","Australia",1991,81.8532659887475,94.9298970271685,33.6817519845074
"126","Australia",1992,81.208824695943,94.3253649005862,34.417334362767
"127","Australia",1993,84.3577074385167,93.8476396068852,35.2767345809019
"128","Australia",1994,86.5954308536277,94.7103769874712,38.7459768901238
"129","Australia",1995,88.3466642847685,96.8710053909854,38.6981877238716
"130","Australia",1996,88.7588074907686,99.7443509813624,38.5604418740623
"131","Australia",1997,89.3851476291032,103.662914015337,37.4557124007456
"132","Australia",1998,88.3146236175004,107.123258191209,38.1466370519777
"133","Australia",1999,90.085715484266,112.546821704127,38.655840531766
"134","Australia",2000,88.6508782802807,112.142642990672,38.9649235296079
"135","Australia",2001,88.2693035298297,109.830830814459,41.5783010173323
"136","Australia",2002,87.0451641856683,111.110786254507,42.3345917064464
"137","Australia",2003,85.9997546952604,112.994250617717,42.1827565344918
"138","Australia",2004,87.2980577532258,116.226778298793,42.4713095531162
"139","Australia",2005,85.4396613621066,113.84429882175,41.4947897657564
